id,slug,name,address,description,lat,lon,website,is_farm,is_foodartisan,is_distributor
9118015,achin-back-acres,Achin Back Acres,"300 West Melvin Hill Road  Columbus, NC 28722","Achin’ Back Acres Farm is a small family-owned farm in Western NC. Our mission is to provide healthy natural food using sustainable agricultural practices. We are environmentally conscientious and work to preserve and protect the planet for future generations. Achin’ Back Acres Farm provides locally grown grass-fed beef, free-range eggs, hay, chicks, and guineas. We sell our products through our CSA beef co-op, local farmer markets, the Polk Fresh Trading Post in Mill Spring, NC, Plum Natural Market In Forest City, as well as directly from our farm.",35.206001,-82.022516,http://achinbackacresfarm.com/,1,0,0
9123103,smiths-sweet-grass-farm,Smith's Sweet Grass Farm,"Columbus, NC",A seasonal all natural pasture based family farm producing pastured poultry and grass fed beef. Email or call to place orders and then come by to see how you can raise your own poultry naturally on a limited amount of land.,35.2531698,-82.1970584,,1,0,0
9126039,austin-brothers-valley-farm1,Austin Brothers Valley Farm,"270 West Street, Belchertown, MA 01007","Austin Brothers Valley Farm was founded more than 130 years ago by the Austin family. It is situated on 130 acres of green pasture and is operated by the fourth and fifth generation of Austins, with the home front being the center for Austin Family gatherings. Cattle are raised naturally on green pasture, fed hay, silage and fresh water. No hormones or feed additives are used.",42.213937,-72.38743,www.austinsfarm.com,1,0,0
9128028,restoration-farm,Restoration Farm,155 Calton Hill Lane. Rutherfordton. NC. 28139,"Restoration Farm is a family-owned farm located along the Green River in the beautiful foothills of Polk County, North Carolina.  We raise free-range chicken and turkey as well as farm-fresh vegetables.  We also sell all-natural washing detergent, available for purchase through our online store. Restoration Farm’s mission is to educate the public about heritage and self-sustainability.",35.2856235,-82.0172551,http://restorationfarm.net/,1,0,0
9130104,fox-valley-berkshire,Fox Valley Berkshire,"W3583 Artesian Road Fond du Lac, WI","Fox Valley Berkshire raises berkshire hogs in safe and humane enclosures being fed a variety of grains grown on their own land as well as fresh milk from a variety of cows living on the land. They are processed at a local plant, Kewaskum processing and then distributed by Bruce and Todd the current owners of Fox Valley Berkshire. The hogs are distributed to a variety of local restaurants in Madison, Wisconsin. The animals are kept happy and healthy without any antibiotics in order to produce a high quality finished product.",43.769703,-88.3351689,http://foxvalleyberkshire.com/,1,0,0
9134092,glenreid-farms,Glenreid Farms,"333 Lambs Grill Road, Rutherfordton, NC","Glenreid Farms is a family farm nestled in the rolling foothills of the Piedmont Plateau some fifty miles southeast of Asheville N.C. The land has been a part of small family farms for many generations. In 2009, Steve Reid purchased two parcels and combined with the management team of Matt and Megan Reid to create Glenreid Farms. The backbone of sustainable livestock husbandry is the pasture. This is as true for poultry as it is for all the other animals on the farm. Only in the pasture where they have a selection of grasses and forage and can grub for the worms and insects that are important ingredients in their natural diet can our chickens and turkeys find the all-around nutrition their bodies require for optimum health.",35.202035,-81.9694595,http://glenreidfarm.com/,1,0,0
9143006,pete-and-jens-backyard-birds,Pete and Jen's Backyard Birds,"159 Wheeler Road, Concord, MA 01742","Pete and Jen's is a small-scale farm with pasture-raised meat and layer chickens, pigs, and sheep, located in Concord, MA. They began their first small flock of chickens in 2002 and have since expanded due to the growing interest and demand for high-quality, humanely raised meat and eggs. Most products are sold by pre-order, through their store in Concord and to select restaurants in Boston.",42.4243225,-71.3757252,http://peteandjensbackyardbirds.com/,1,0,0
9147145,earthperks,EarthPerks,"975 Poors Ford Road  Rutherfordton, NC 28139","We are an organic farm supply and CSA in Rutherfordton, NC. We serve customers across WNC and northern South Carolina. We also sell fresh sustainably grown produce from local farmers, eggs, and locally raised meats.",35.320479,-81.935453,http://earthperksnc.com/,1,0,0
9193017,farmer-nicks,Farmer Nick's,"W4766 State Line Rd, Walworth WI 53184","Farmer Nicks is a small family farm on the Illinois Wisconsin border. We are located between the town of Alden, IL and Hebron, IL on State Line Rd. We raise pasture raised meat and eggs. We use no antibiotics/animal byproducts.",42.497151,-88.533177,,1,0,0
9204003,lilac-hedge-farm,Lilac Hedge Farm,"Berlin, MA","In 2008, Lilac Hedge Farm was started up by Ryan McKay and Tom Corbett with a focus on sustainably raised meats.  Beef, lamb, pork, and poultry are all pasture-raised with no antibiotics or hormones, and every part of the animal is utilized (for instance, making pelts from the animal).  With still a year left in college, Ryan is still pursuing a degree in Agricultural Business from Umass Amherst with a concentration on Animal Science.    Ryan and Toms' passion for animals extends even further - other ventures of theirs include a traveling petting zoo!",42.3812039,-71.6370121,lilachedgefarm.com,1,0,0
9207114,shudde-ranch-natural-grass-fed-beef,Shudde Ranch Natural Grass-Fed Beef,"PO Box 415, Sabinal, TX","We raise all natural grass-fed, grass-finished beef.",29.3174576,-99.4664354,www.shudderanch.com,1,0,0
9209059,sheeder-family-farms,Sheeder Family Farms,"1103 190th Road Guthrie Center, IA","Sheeder Family Farms is comprised of Danny & Theresa Sheeder, Heath Sheeder & Justin & Lindsey Sheeder. Danny & Theresa raised Justin & Heath and their sister Tara, on a small cattle & hog farm in western Guthrie County Iowa. 

While many things have changed in the practices of raising cattle & hogs over the last 30 years, we haven't. We have always raised outdoor, quality pigs without confinements & drugs as well as cattle without drugs. Now instead of selling our animals to market as we used to do, we are bringing them to consumers that care about what they are eating. 

We feel fortunate that people are starting to realize that it is important to know what you are eating. Not only for our health, but for our environment as well.",41.7319665,-94.6801151,www.sheederfamilyfarms.com,1,0,0
9211074,bite-beef-company,Bite Beef Company,"Balzac, Alberta","We are a slow grown, grass fed and grass finished beef operation proudly ranching just outside Calgary, Alberta. Our beef is naturally raised without hormones, antibiotics or grain supplementation.",51.212985,-114.007862,www.bitebeef.com,1,0,0
9220019,mini-moos-and-kids-too,Mini Moos and Kids Too!,"Canon City, CO",A licensed Grade A goat farm and dairy in Southern Colorado.,38.439949,-105.226097,http://minimoosandkidstoo.com/,1,1,0
9315010,sundog-farm,Sundog Farm,"6177 Valley Rd, Avoca, WI","We raise happy sheep on pasture!  No antibiotics or hormones are given to the lambs.  The ewes get a little grain when they are lactating, and the lambs grow up on pasture.",43.110813,-90.267918,,1,0,0
9317068,wild-dahlia-homestead,Wild Dahlia Homestead,"132 Tobe Bridge Road, Kings Mountain, NC 28086","Stacey Costner has carved out a highly-diversified farming operation on land once tended by her grandparents. There you’ll find a mix of sustainably-grown fruits and vegetables, honey bees, dairy and meat goats, and pastured poultry.
 
Wild Dahlia Homestead reflects the very core of sustainable agriculture. In her efforts to produce food and fiber, Stacey Costner embraces three broad goals: Profit over the long term; Stewardship of the land, air and water, and; Quality of life for farmers, ranchers and their communities. In speaking about her farming philosophy, Stacey says, “I am engaging with the traditional wisdom and resources of my grandparents while living and growing consciously towards sustainable systems and most of all respect for the wild Earth that sustains us all.”
 
Don’t expect to find the ordinary when you shop with Wild Dahlia Homestead. Stacey’s offerings include specialty lettuce, chocolate sweet peppers, heirloom field peas, purple okra, muscadine grapes, freshly-dug sweet potatoes, ornamental gourds, lima beans, luffa sponges, and cut flowers to name a few. The colors, textures, and flavors are a truly delight for the senses!",35.339961,-81.396821,http://www.facebook.com/WildDahliaHomestead,1,0,0
9318359,firesign-family-farm,Firesign Family Farm,"7500 Trotters Lane, Webster Township, MI 48189","We are a diverse farm committed to sustainable, natural methods to produce healthy, ethically raised good clean food.",42.3918491,-83.7920633,www.firesignfamilyfarm.com,1,1,0
9320141,copicut-farms,Copicut Farms,"11 Copicut Rd., Dartmouth, MA","Currently in its first year, Copicut Farms raises pastured chickens and will soon begin raising turkeys. One of the owners, Elizabeth, was raised by farmers, at EL Silvia Farm. She and her husband decided to switch careers and get back to what really interested them.",41.6947223,-71.0405717,www.facebook.com/CopicutFarms,1,0,0
9326035,spirit-level-farm,Spirit Level Farm,"233 Hampton Rd; Rutherfordton, NC 28139",,35.424539,-82.045753,www.spiritlevelfarm.com,1,0,0
9332016,delight-of-life-farm,Delight of Life Farm,"3762 S. Center Hwy, Suttons Bay, MI",,44.9251806,-85.6541345,,1,0,0
9335058,springrain-farm-orchard,SpringRain Farm & Orchard,"Chimacum, WA","SpringRain Farm & Orchard is a certified organic farm located in the heart of Chimacum on 26 acres of prime agricultural land.  This agricultural land is part of the long history of farming in the area and has been designated as prime agricultural land since the 1920s.  Our mission is to use the best available knowledge to sustainably and organically manage and produce food for the local community.  We use a diversified farming system that involves protein, vegetables, fruit, and pollinators to provide the most sustainable system as possible.  We take our cue from nature and strive to develop an ecological system that closely matches a natural ecosystem.",48.011111,-122.7675,www.springrainfarmandorchard.com,1,1,0
9340041,north-wind-farm,North Wind Farm,"600 West Joy Rd., Ann Arbor","We are a small, sustainable farm producing small amounts of organically fed, absolutely free range chicken and duck eggs,registered american border leicester and nubian goat breeding stock (with freezer meat available at times) and a line of completely natural body care products containing beeswax and goatsmilk.  We also sell wool and pelts.",42.346317,-83.76212,http://Northwindnaturals.com,1,0,0
9342042,highlander-farm,Highlander Farm,"35 Kirkpatrick Lane, Fairview, NC","We produce grassfed lamb, free range eggs, and pasture-raised, free range chicken. Located in the Fairview community on a 50 acre farm. We sell locally on our farm and at tailgate markets. We will be offering fresh cut flowers and sweet corn during season. Visitors are welcome but we would prefer to have you call ahead.",35.5194675,-82.3258719,,1,0,0
9342127,hasselmann-family-farms,Hasselmann Family Farms,"23706 Harmony Rd. Marengo, IL 60152","We use a pastoral approach to working our diversiﬁed family farm in northern Illinois. We strive to make sure that all our livestock have a forage-based diet to provide the energy necessary for good health. Our goal is to capture as much solar energy as possible via green grass and legumes, and then to let our livestock harvest that energy through grazing. In addition, it is extremely important that we maintain a natural setting for our animals by providing them with open space to roam, mingle and graze.",42.1823976,-88.6589325,www.hasselmannfamilyfarm.com,1,1,0
9344088,hammond-farm,Hammond Farm,23652 James St. New Caney Texas 77357,"Our farm started as a 4h dairy goat project when our daughter wanted to raise another animal. Today we are a small sustainable family goat farm producing Artisan Cheese, Goat Milk Soaps and Lotions. We do not use antibodics, bovine growth hormones or preservatives.",30.120251,-95.2067695,http://www.hammondfarm.com,1,1,0
9346004,branch-ranch-natural-farm,Branch Ranch Natural Farm,"1111 Stateline Rd., Lovington, NM 88260","Welcome to BranchRanchNatural.com, where you will discover the most delicious, tender, flavorful and juicy pasture raised, grass fed-grain finished Natural Beef available for home delivery today.
 
Our USDA Certified Natural Angus Beef is 100% hormone, antibiotic and preservative free. Proudly, Branch Ranch Natural Beef is one of the few Verified Natural™ beef sources in the U.S. that is pasture raised, finished, processed and distributed by a single entity. Therefore every product that we sell is Source & Age Verified, and can be traced back to our Field Family Ranch, which straddles the border of West Texas and Southeast New Mexico.
 
Our family ranch utilizes humane and green methods to ensure that our beef is delicious, nutritious and safe for our consumer, and the land they graze upon is delicious, nutritious and safe for our cattle.",32.9800155,-103.0648516,www.branchranchnatural.com,1,0,0
9348030,beam-family-farms,Beam Family Farms,"5200 Seven Pines Road, Lawndale, NC","Beam Family Farms is capitalizing on current trends by supplying healthy, grass fed beef direct to the consumer. They focus on what they refer to as the “4-G” program – Guaranteed Grass-Grown Gelbvieh Beef. Luke chose the Gelbvieh breed to serve as the foundation of the herd because Gelbvieh cows are known as the “mother breed” of beef due to their keen mothering instincts and abundant supply of milk. Their cattle are raised the way nature intended – in pastures for the duration of their lifetime. This means no hormone injections, no antibiotics, no fattened up grain-fed beef. Luke and Kathy invite you to taste and see the difference yourself!
 
In addition to their delicious all-natural beef, Beam Family Farms sells free-range veal and frozen pet bones and treats.",35.4746307,-81.6391391,http://bffbeef.com/,1,0,0
9348079,bowers-farm,Bowers Farm,"Fort Collins, Colorado","Bowers Farm raises all natural, grass fed beef, without hormones or antibiotics. The cows are grass fed and finished.",40.5852602,-105.084423,,1,0,0
9349054,asgard-farm-llc,Asgard Farm LLC,"2101 Cullen Rd, Gibsonville, NC","We are completely SOY FREE, free range chicken, eggs, pastured pork, grass fed lamb and beef, holiday turkeys.  All feed is locally milled, organic and soy free.",36.124969,-79.595875,,1,0,0
9349089,poverty-creek-farm,Poverty Creek Farm,"244 Poverty Creek Farm Drive, Ellenboro, NC 28040","In the tranquil beauty of the Blue Ridge foothills, a talented and hard-working young couple began to raise meat products to grace their own table.
 
They believed in raising their animals on grass and allowing the animals to interact with each other on the farm. They believed the livestock should be raised without steroids, without antibiotics or hormones. They did not feed them animal by-products.
 
From this philosophy and environment, Poverty Creek Farm was born five years ago. They are now marketing pork, poultry, turkey, beef, veal and home baked goods. They are not a “certified” organic farm but many organic practices are followed.",35.3290128,-81.7587106,http://www.povertycreekfarm.com/,1,0,0
9357170,john-crow,John Crow,"Groton, MA","John Crow Farm sells lamb, beef, and poultry. The farm is a relatively new one - it's been around for a year and a half - but the farmers strive to bring the best pasture raised meat to market.",42.6112018,-71.5745152,http://johncrowfarm.com/about.htm,1,0,0
9360046,four-corners-farm,Four Corners Farm,"404 Old Mill Creek Lane, Rocky Mount, VA 24151",We are a small family farm specializing in pastured poultry (meat and eggs) with more to come!,37.0596519,-79.9136242,http://www.fourcornersfarm.com,1,0,0
9361044,walnut-hill-farm,Walnut Hill Farm,"Kearneysville, WV","Family owned and operated, specializing in Beef and Poultry products raised humanely.",39.3881556,-77.8855516,,1,0,0
9368078,red-dirt-ranch,Red Dirt Ranch,"3264 Newhouse Rd., Ellenboro, North Carolina","We feel so lucky to be living our dream.   We were first drawn to farming five years ago when we challenged ourselves to eat locally. We realized there were few pastured poultry producers in our area.
Over the last few years we have become very passionate about sustainability and local food. Realizing the importance of eating with the seasons and the impact it can have.  We will continue to work toward producing all our own food and energy and keeping our carbon footprint as small as possible so hopefully there will be a brighter future for generations to come.",35.384425,-81.705287,,1,0,0
9377030,belue-mountain-farm,Belue Mountain Farm,"Zirconia, North Carolina","We sell free range, humanly raised chicken eggs. They have been raised on feed that has no by-products, antibiotics, or steroids.",35.24167,-82.41639,,1,0,0
9377089,synergistic-acres,Synergistic Acres,21733 Iliff Rd,"Synergistic Acres raises animals peacefully in natural environments, where they enjoy natural forages while restoring health to the land and sustaining our family and yours with delicious nourishment.",38.3415761,-94.917942,www.synergisticacres.com,1,0,0
9377135,food-farm,Food Farm,"2612 County Road 1  Wrenshall, MN 55797",,46.5834062,-92.3831105,www.foodfarm.us,1,0,0
9378048,jenehr-family-farm,JenEhr Family Farm,"6837 Elder Lane, Sun Prairie, WI 53590",A family farm that is helping to produce a high quailty product that is lcoally sourced and organic. Their animals and treated with a high level of respect to offer a phenominal product to many outstanding restaurants. They also work to source their ingredients to CSA members and local Madison community members. They value the family farm to be a place that creates a community around food through hard work and determination.,43.221975,-89.169279,http://www.jenehrfamilyfarm.com/,1,0,0
9382045,golden-bear-farm,Golden Bear Farm,15115 Lax Chapel Rd.,A sustainable and organic farm that raises berkshire hogs and cattle. Their animals are treated with a deep level of respect while Marie and Steve closely follow the farming philosophies of Temple Grandin.,43.915268,-87.979724,http://goldenbearfarm.net/,1,0,0
9385086,yuppie-hill-poultry,Yuppie Hill Poultry,"W1384 Potter Rd Burlington, WI 53105",Lynn's barn is equipped with state of the art feeders and ventilation that allows Lynn to raise all of her birds in a cage free environment.,42.719739,-88.370748,http://yuppiehillpoultry.com/,1,0,0
9386036,belle-meade,Belle Meade,"353 F.T. Valley Rd., Sperryville, VA 22740","Belle Meade Farm uses sustainable, pasture-based, chemical-free practices.  We offer grass fed and finished beef, pastured pork and poultry, and eggs from our pastured laying hens.  We also have a wide variety of chemical-free produce and winter and summer CSA programs.  Belle Meade School is a non-profit private school integrated with the farm where students enjoy a rigorous academic program combined with hands-on, real-life experience.  Belle Meade is also a B&B and summer camp.",38.5625803,-78.2331843,www.bellemeade.net/farm,1,0,0
9388052,the-side-yard-farm,The Side Yard Farm,"5940 NE 45th St, Portland, OR","Established in 2009, the Side Yard is a thriving urban farm dedicated to supplying the best organic produce to Portland restaurants, such as Cocotte, Ned Ludd, and Grain & Gristle. Stacey Givens, founder, also uses her space to hold community brunches with eggs from her free-range chickens and veggies from her garden. The Side Yard also hosts a summer kids' camp, where children learn about agriculture and art. With years of experience cooking in restaurants and as a personal chef, Stacey has worked to bring diners the best possible local food - and you can't get much closer than your own backyard!",45.56564,-122.616551,http://www.thesideyardpdx.com/,1,0,0
9390147,sunfed-ranch,SunFed Ranch,"Williams, CA","SunFed ranching families are proud to uphold traditional farming methods as well as an unwavering commitment to animal care so we can offer SunFed organic, grass-fed, locally-raised beef—from our family to yours.

We've been part of California's ranching heritage for more than 100 years and we respect the sun, the grass and the sustainable cycle of life.",39.1546137,-122.1494187,http://www.sunfedorganic.com,1,0,0
9391062,massey-creek-farms,Massey Creek Farms,"210 Massey Creek Rd Madison, NC 27025",,36.383686,-79.832432,www.masseycreekfarms.com,1,0,0
9393055,creekside-meadows-farm,Creekside Meadows Farm,"2242 Reservoir Road, New Woodstock NY 13122","We are a diversified, nurturing, land healing grazing farm.   We raise our animals on pasture with lots of fresh air, sunshine and green grass.  We also have started selling organically raised vegetables",42.8345514,-75.890221,http://www.creeksidemeadowsfarm.com,1,0,0
9393245,slow-grown-in-virginia,Slow Grown in Virginia,"Woodford, VA",,38.112545,-77.409904,http://www.slowgrowninvirginia.com,1,0,0
9394082,the-meat-shop-farm-and-butcher-shop,The MEAT SHOP Farm and Butcher Shop,"202 E. Buckeye Rd. Phoenix, AZ  85004","We have been raising pigs for 8 years in Palo Verde, AZ.  We sell our pork and other local, all natural or grass fed meat in The MEAT SHOP established July 1, 2008. Our slaughter house West Valley Processing in Buckeye, AZ was purchased in July 2009 to bring in live animals for processing.  The process is full circle and the demand is great for the meat we serve in our old fashioned butcher shop.",33.4368294,-112.0711771,www.theMeatShopaz.com,1,1,0
9394166,fehr-brothers-farms,Fehr Brothers Farms,"Eureka, IL","Fehr Brothers beef is... Dry-aged 14 to 21 days, 100% Purebred Black Angus, Superior genetics and rich marbling, Direct from the farm and locally raised, USDA inspected, hormone and antibiotic free, Raised the traditional way: plenty of room to graze.
Fed on pasture, grass and hay, finished with 100% vegetarian diet.
Packaged meat comes with lot numbers for traceability back to the farm.
Sustainability and conservation farming methods practiced for over 100 years.",40.7214251,-89.2728627,http://www.fehrfarms.com,1,0,0
9395104,river-rock-farm,River Rock Farm,"81 Five Bridge Road, Brimfield, MA 01010","""At River Rock Farm, we raise our own beef cattle and sell USDA inspected, natural, aged beef to retail customers and restaurants. We raise livestock in ways that promote their health and well-being, as well as that of our customers. Our cattle are raised in pastures, rather than in feedlots. Feeding animals in pastures, with trees for shade and protection from the elements, room to roam so that the cattle can spread out, short grass for keeping the livestock cool in the summer, and fresh water, virtually eliminates disease problems in the herd. We do not use artificial growth hormones, growth stimulants, or artificial or antibiotic feed additives.""",42.106029,-72.1550377,http://www.riverrockfarm.com/index.html,1,0,0
9397082,stillmans-at-the-turkey-farm,Stillman's at the Turkey Farm,"561 Thresher Rd, Hardwick, MA","Our meats and poultry are truly unique. Raised in the small farm tradition, using sustainable and local practices, our meats and poultry are better tasting, more nutritious and raised in a manner that is respectful of both the land and the animals.

The promotion of local and sustainable farming practices, as well as the preservation of open space and the rich genetic diversity once prevalent on small farms are central to our farm mission. We raise several different breeds of livestock, including many heritage breed types when possible. Our animals are fed an all natural diet and raised in their natural environments- the way Mother Nature intended!

We are happy to offer a tasty and conscientious connection from farm to plate!

~Enjoy!


Our farm offers a number of seasonal and year round opportunities to purchase our products:

Community Supported Agriculture, CSA program
CSA to GO
Summer Farmers’ Markets
Winter Farmers’ Markets
Meat Meets
Volume Purchasing
Delivery
Mail Order
Holiday Orders and Turkeys",42.397413,-72.188024,http://stillmansattheturkeyfarm.com,1,0,0
9400043,milos-poultry-farms,Milo's Poultry Farms,"N3873 Valley Road Bonduel, WI 54107","The chickens are of different varieties which explains the variety of colors that you see when you open a carton of Milo's eggs. The chickens are fed an all vegetarian diet which includes vitamins, minerals, herbs, and a high source of Omega-3 fatty acids from flax seed.",44.7207119,-88.4850272,,1,0,0
9401072,nicks-organic-farm,Nick's Organic Farm,"8565 Horseshoe Lane Potomac, MD 20854","At Nick’s Organic Farm, our cattle, poultry and crops are raised on our certified organic farms in Maryland’s fertile Frederick and Potomac Valleys.",38.9966073,-77.2179303,http://www.nicksorganicfarm.com/,1,0,0
9406031,grassway-organics,Grassway Organics,"N600 Plymouth Trail New Holstein, WI 53061","Wayne, Kay and their small team work  to keep their land 100% organic while raising a variety of healthy, happy animals. Beyond their work with raising animals they are advocates for clean, organic land and help neighboring farmers follow their practices as well as state and nationwide by visiting and even hosting conferences. They are also politically involved with the work against making raw milk available to buyer's club customers.",43.911816,-88.094372,http://www.grasswayorganics.com/,1,0,0
9493017,the-farm-institute,The FARM Institute,"14 Aero Ave Edgartown, MA 02539",,41.360884,-70.51743,Farminstitute.org,1,0,0
9539053,stonewall-farm1,Stonewall Farm,242 Chesterfield Rd,"We are a non-profit educational working farm with a 30-head certified organic dairy and gardens.  We offer our own cheese, ice cream, yogurt, produce, compost, transplants, maple syrup and ground beef.  We run a year-round CSA (Community Supported Agriculture) program.  We put on family and school programs and rent out our beautiful post-and-beam Learning Center for private events and weddings.  Our 125 acres are open to the public year round, with over 4 miles of trails for hiking, biking and snowshoeing, small animals to visit from alpacas to chickens, and a creek and playground for lots of recreational options.  Milkings are always open to the public, and happen daily at 4:30am and 4:30pm.",41.3979219,-72.2235138,http://www.stonewallfarm.org,1,1,0
9578110,kaforski-family-farm,Kaforski Family Farm,"2435 North 4009th Rd. Serena, IL 60549",The cattle on Kaforski Family Farm are raised in a natural setting with free access to pasture and wooded areas. After they roam and mature their diet is supplemented with corn grown right on the farm. There are no hormones or antibiotics given to the cattle. You can order your half-steer by calling the farm.,41.5141801,-88.7180696,www.illinoisgrassfedbeef.com,1,0,0
9578134,its-all-good,It's All Good,"Oswego, IL 60543","A fascination with chickens coupled with a deep connection to nature motivated Marybeth to purchase 5 chickens about 18 months ago. Marybeth has since expanded to 145 laying hens. In addition to her desire to farm and build a stronger connection with nature, Marybeth wanted to produce eggs that came from a loving, natural, humane environment. Her hens are pasture-raised, supplemented with organic feed and leftover vegetables from Wagner Farms and Amy's Organics. These raising conditions produce higher quality, healthier eggs. Eggs can be found at Wagner's Farmstand, Amy's Organics, and Tischler's  Market. Please contact Marybeth for further information. Check out our Food Warrior Intern's post on this farm:http://jenbonettortf.wordpress.com/2012/09/12/its-all-good/",41.6828074,-88.3514596,www.itsallgoodfarm.com,1,0,0
9586028,cool-springs-ranch,Cool Springs Ranch,"Box 184 Endeavour, SK",,52.158284,-102.660543,www.coolspringsranch.ca,1,1,0
9599173,deep-grass-organic-farm,Deep Grass Organic Farm,"Greenwood, DE","Huge variety of fresh herbs, gourmet and specialty produce, bedding plants, herbal vinegars and herbal wreaths. Certified Organic.",38.8070578,-75.5913153,www.deepgrassnursery.com,1,0,0
9627063,barrington-natural-farms,Barrington Natural Farms,"7 Crawling Stone Rd   Barrington Hills, IL 60010","Barrington Natural Farms is a small-acreage family farm located just 10 minutes from Barrington, Illinois, and a mere 45 miles from downtown Chicago.  We started with little more than an organic garden, raspberry bushes and a small patch of strawberries.  From there we began raising free-range hens for eggs, and then began producing pasture-raised chicken, supplying raw milk from our four grass-fed Guernsey cows, grass-fed Angus for beef and pastured woodland pork from our Chester White and Birkshire hogs. 

We strive to raise our animals and produce using the most natural and sustainable farming practices possible.  For the animals, ""natural"" means raising them in an environment they are accustomed to from hundreds or thousands of years of evolution, eating what nature intended them to eat, and allowing them to express their animal instincts.  For garden produce, we try to use heirloom varieties of plants that are acclimated to our climate and soils, so they can thrive without artificial chemicals, fertilizers, or herbicides.





We compost all of the wood shavings/bedding from the winter layer house, as well as the cattle lounging area in the barn.  In the spring we spread this nutrient-rich material over our pastures and garden to add additional natural fertilizer and organic compouds to enhance our soil and grow even richer pasture.  We also compost all the chicken offal and feathers from our on-farm processing and utilize this extremely rich organic material to help us grow more luscious fruits and vegetables.",42.147584,-88.234971,www.barrington-natural-farms.com,1,0,0
9632139,poplin-farms,Poplin Farms,16647 NC 73 Hwy,"Poplin Farms is a third generation family farm located in beautiful Stanly County, NC. We raise Black Angus Certified Grass Fed Beef since 1977; we're Animal Welfare Approved and we grow vegetables and herbs all year 'round!",35.38575,-80.349192,www.PoplinFarms.com,1,0,0
9636004,green-flamingo-organics,Green Flamingo Organics,"398 north putnam grove rd, Oak Hill, FL",,28.8505023,-80.8656226,http://www.GreenFlamingoOrganics.com,1,0,0
9636144,mecox-bay-dairy,Mecox Bay Dairy,"855 Mecox Road, Bridgehampton, NY 11932","Jersey cows on a mostly grass based diet along with a few lbs of grain daily, year round pastured with hoop house shelter in winter. Berkshire pork. Meat processed in Hartwick, NY.",40.910855,-72.314515,http://www.mecoxbaydairy.com,1,0,0
9643134,kiowa-valley-organics,Kiowa Valley Organics,"Brighton, CO",David Rippe and Sara Bevan own and operate Kiowa Valley Organics. It is a fourth generation family farm that is certified Organic. They offer a variety of produce throughout the growing season and also offer grass-fed beef.,39.9852617,-104.8205283,http://www.kiowavalleyorganics.com/index.html,1,0,0
9645012,truelove-farms,Truelove Farms,"122 Thomaston Rd, Morris, CT","Truelove Farms is a small, family run operation focusing on grass-based, pasture raised agriculture. We are dedicated to animal welfare, natural practices, and sustainability.",41.6828643,-73.1686459,,1,0,0
9661023,mothers-farm-school,Mother's Farm School,"3603 Hwy 14 Santa Fe, NM 87508","At Mother's Farm School we offer a beautiful and serene setting for nurturing and growing; allowing the creativity of life to flow. Our farm, situated on ten acres, is part of the San Marcos Pueblo site. The neighboring spring and San Marcos arroyo make this an ideal place for all to thrive.

We offer fresh beautiful organic eggs and vegetables, fun, healing, nurturing natural horsemanship lessons and classes, Mother's Farm School camp, AKC registered Golden Retriever Champion puppies and more!!

Call us today or come on by if you live in or near the Santa Fe, NM area or will be visiting soon!!",35.459693,-106.0700402,www.mothersfarmschool.com,1,0,0
9661088,faiths-farm,Faith's Farm,"1227 N 8000W Road. Bonfield, IL 60913",All of Faith's animals are humanely raised on pastures and given free range to roam. The farm follows organic practices.,41.1356513,-88.0298453,http://www.faithsfarm.com/,1,0,0
9666026,kindlehope-farm,Kindlehope Farm,133 Old Saxton Place,"We are a small family farm gently raising grass-fed beef, pastured poultry and goat meat.",46.65826,-123.062665,www.kindlehopefarm.com,1,0,0
9671058,j-devins-farm,J.Devins Farm,"3591 Flint Rd  Roscommon, MI",MEAEP environmentally verifed,44.4132375,-84.7042269,,1,0,0
9672016,chisholm-cattle-company-wagyu-beef,Chisholm Cattle Company Wagyu Beef,"P. O. Box 2281, Wimberley, TX 78676","Serving families in Central and S. Central Texas since 2006, Chisholm Cattle Company is your convenient source for delicious and natural Wagyu beef--direct from our ranch to your freezer.  Better known as the breed that made ""Kobe Beef"" famous, Wagyu produce the highest quality beef in the world due to their unique ability to accumulate marbling.  It is wonderfully rich, juicy, and tender and dry-aged a minimum of 21 days for the ultimate eating experience. 

To provide our customers with the best value, we sell in bulk by the share instead of selling individual cuts by the pound.  Shares contain an equal division of all the various cuts on a side of beef.  Delivery to various pickup locations throughout Central Texas and S. Central Texas is included in the price.

We are a small producer, processing an average of two steers per month.  We take pride in being good stewards of our beautiful ranches and raising our herd in a low stress fashion.  See our website for additional photos.",29.9974362,-98.0986204,www.ChisholmCattle.com,1,0,0
9677019,nadig-family-farm,Nadig Family Farm,"Cortland, Illinois 60112","Nadig Family Farm believes in a balanced connection between farmers, the land, and the animals. Nadig Family Farm utilizes techniques introduced by Joel Salatin of Polyface Farms, such as the EggMobile. All animals are grass-fed and pasture-raised, and supplemented with organic certified feed and minerals.",41.9296095,-88.6940401,http://www.nadigfamilyfarm.com/contactus.html,1,0,0
